State,Year,Fertilizer_N,Fertilizer_P,Fertilizer_K,Fertilizer_Total
Maharashtra,2008,114.73,66.78,61.3,132164.0
Maharashtra,2008,120.06,56.01,58.57,138835.0
Maharashtra,2008,75.2,40.33,31.61,151730.0
Maharashtra,2008,99.31,52.89,40.43,82639.0
Maharashtra,2008,99.39,55.05,40.9,246419.0
Maharashtra,2008,53.71,31.99,16.7,83291.0
Maharashtra,2008,58.36,27.36,14.92,75414.0
Maharashtra,2008,106.85,70.57,49.49,159561.0
Maharashtra,2008,42.74,31.53,12.76,86974.0
Maharashtra,2008,83.73,49.34,24.45,105404.0
Maharashtra,2008,41.79,37.23,12.2,74043.0
Maharashtra,2008,43.35,37.7,16.79,73603.0
Maharashtra,2008,53.01,26.39,13.95,79008.0
Maharashtra,2008,69.1,52.29,21.89,52255.0
Maharashtra,2008,55.4,43.51,14.52,61943.0
Maharashtra,2008,79.11,25.05,3.74,39005.0
Maharashtra,2008,51.93,22.58,5.64,50329.0
Maharashtra,2009,73.03,13.68,7.29,22992.0
Maharashtra,2009,63.55,8.69,16.29,16697.0
Maharashtra,2009,28.87,12.93,6.7,18653.0
Maharashtra,2009,104.38,60.8,29.6,171415.0
Maharashtra,2009,98.91,38.56,29.22,121749.0
Maharashtra,2009,145.26,76.71,73.2,250635.0
Maharashtra,2009,86.08,62.61,36.92,204083.0
Maharashtra,2009,104.7,68.47,48.16,203666.0
Maharashtra,2009,104.75,58.66,40.03,111020.0
Maharashtra,2009,134.3,80.08,59.44,165228.0
Maharashtra,2009,98.43,71.73,47.88,223645.0
Maharashtra,2009,161.87,99.67,80.26,147180.0
Maharashtra,2009,103.57,85.69,50.41,302344.0
Maharashtra,2009,54.65,44.05,15.87,93149.0
Maharashtra,2009,61.34,39.55,17.67,88788.0
Maharashtra,2009,97.85,87.8,57.34,170872.0
Maharashtra,2009,48.94,49.97,17.85,116368.0
Maharashtra,2009,88.89,68.87,19.97,118936.0
Maharashtra,2009,53.72,47.76,11.98,92068.0
Maharashtra,2009,51.38,38.37,17.02,80287.0
Maharashtra,2009,48.41,41.26,20.61,93172.0
Maharashtra,2009,77.2,67.2,32.47,64397.0
Maharashtra,2009,68.03,54.73,10.42,73154.0
Maharashtra,2009,79.85,48.66,5.07,48220.0
Maharashtra,2009,55.88,40.64,10.54,66735.0
Maharashtra,2010,62.39,11.32,7.91,19965.0
Maharashtra,2010,62.1,14.27,8.98,16099.0
Maharashtra,2010,44.02,18.42,10.33,27993.0
Maharashtra,2010,107.03,71.01,29.43,182888.0
Maharashtra,2010,100.12,48.58,34.93,134042.0
Maharashtra,2010,163.56,95.81,105.81,310073.0
Maharashtra,2010,90.93,66.09,47.0,224158.0
Maharashtra,2010,108.36,69.51,47.69,207469.0
Maharashtra,2010,91.92,61.48,45.47,108346.0
Maharashtra,2010,123.85,78.91,53.44,154620.0
Maharashtra,2010,94.15,74.4,52.16,225848.0
Maharashtra,2010,151.23,91.87,82.62,140577.0
Maharashtra,2010,137.73,90.64,55.17,357436.0
Maharashtra,2010,75.26,60.74,28.83,133981.0
Maharashtra,2010,81.86,53.77,34.89,127636.0
Maharashtra,2010,116.08,89.75,44.06,177152.0
Maharashtra,2010,65.91,56.18,25.9,147520.0
Maharashtra,2010,104.78,82.56,37.68,150586.0
Maharashtra,2010,64.8,51.34,16.15,107417.0
Maharashtra,2010,50.48,42.14,13.84,79956.0
Maharashtra,2010,70.87,47.85,25.78,121989.0
Maharashtra,2010,95.9,72.24,34.39,73803.0
Maharashtra,2010,74.8,60.12,19.08,84591.0
Maharashtra,2010,99.07,54.03,12.93,60169.0
Maharashtra,2010,71.24,47.19,11.0,81023.0
Maharashtra,2011,0.0,0.0,0.0,43970.0
Maharashtra,2011,62.32,10.09,6.79,19373.0
Maharashtra,2011,61.26,6.92,4.4,13689.0
Maharashtra,2011,28.96,10.86,4.85,17182.0
Maharashtra,2011,97.53,67.17,20.29,163398.0
Maharashtra,2011,94.88,41.03,20.09,113748.0
Maharashtra,2011,120.3,61.84,51.03,197991.0
Maharashtra,2011,89.09,57.68,21.88,184468.0
Maharashtra,2011,111.47,70.56,29.18,194097.0
Maharashtra,2011,104.63,56.21,29.46,102746.0
Maharashtra,2011,115.74,70.16,39.33,131914.0
Maharashtra,2011,107.45,64.65,35.35,212590.0
Maharashtra,2011,157.88,86.14,58.37,130507.0
Maharashtra,2011,124.17,81.8,26.4,293185.0
Maharashtra,2011,79.49,48.67,16.0,117173.0
Maharashtra,2011,84.78,52.09,16.73,114965.0
Maharashtra,2011,120.44,95.03,28.18,172654.0
Maharashtra,2011,75.0,58.0,15.68,148117.0
Maharashtra,2011,94.44,64.9,15.93,117325.0
Maharashtra,2011,60.62,46.57,13.95,98246.0
Maharashtra,2011,52.51,43.48,16.11,84189.0
Maharashtra,2011,75.67,46.97,17.04,118828.0
Maharashtra,2011,81.69,68.46,22.54,62927.0
Maharashtra,2011,76.2,57.99,16.47,82757.0
Maharashtra,2011,97.26,50.15,6.89,55798.0
Maharashtra,2011,73.68,39.58,8.67,76326.0
Maharashtra,2012,68.36,9.07,7.81,20851.0
Maharashtra,2012,60.67,10.1,5.39,14365.0
Maharashtra,2012,27.37,6.75,5.15,15490.0
Maharashtra,2012,87.28,44.25,21.27,134975.0
Maharashtra,2012,99.07,33.76,26.57,115961.0
Maharashtra,2012,110.16,44.5,53.6,176835.0
Maharashtra,2012,68.91,38.27,22.36,141690.0
Maharashtra,2012,90.15,41.95,26.69,145245.0
Maharashtra,2012,83.97,38.5,29.39,80028.0
Maharashtra,2012,99.82,47.84,37.87,108479.0
Maharashtra,2012,71.71,36.41,27.69,136565.0
Maharashtra,2012,164.62,68.72,62.1,127511.0
Maharashtra,2012,86.88,44.93,23.12,194333.0
Maharashtra,2012,70.44,42.13,17.63,105698.0
Maharashtra,2012,60.53,34.58,17.59,84356.0
Maharashtra,2012,90.88,65.15,27.55,130045.0
Maharashtra,2012,55.6,38.87,10.09,103803.0
Maharashtra,2012,84.17,56.47,18.41,106466.0
Maharashtra,2012,55.81,39.28,11.6,86534.0
Maharashtra,2012,50.58,33.61,11.79,72080.0
Maharashtra,2012,70.94,42.86,18.18,112272.0
Maharashtra,2012,83.64,50.04,24.92,57796.0
Maharashtra,2012,76.07,41.71,12.78,71799.0
Maharashtra,2012,92.53,47.82,11.65,54841.0
Maharashtra,2012,74.08,34.96,10.22,74612.0
Maharashtra,2013,71.27,12.24,8.63,22539.0
Maharashtra,2013,59.91,15.65,8.61,15875.0
Maharashtra,2013,27.75,6.08,4.75,15247.0
Maharashtra,2013,105.37,58.75,25.55,165301.0
Maharashtra,2013,108.82,35.03,28.43,125281.0
Maharashtra,2013,133.46,50.37,62.06,208789.0
Maharashtra,2013,89.3,51.01,29.46,183917.0
Maharashtra,2013,108.48,54.13,37.17,184259.0
Maharashtra,2013,87.54,43.35,33.63,88510.0
Maharashtra,2013,104.02,47.6,38.32,111056.0
Maharashtra,2013,101.94,49.49,35.42,189747.0
Maharashtra,2013,152.84,56.65,57.88,115448.0
Maharashtra,2013,125.32,56.19,26.18,260499.0
Maharashtra,2013,76.45,40.19,18.07,109631.0
Maharashtra,2013,77.18,42.09,19.85,105007.0
Maharashtra,2013,106.88,53.59,22.89,129893.0
Maharashtra,2013,63.35,39.54,13.25,115391.0
Maharashtra,2013,98.17,58.12,18.7,117121.0
Maharashtra,2013,60.0,44.44,7.25,90582.0
Maharashtra,2013,50.54,32.76,13.43,72681.0
Maharashtra,2013,68.3,32.54,13.34,97591.0
Maharashtra,2013,94.63,52.8,28.76,63922.0
Maharashtra,2013,77.55,36.4,11.26,69015.0
Maharashtra,2013,108.58,47.17,8.78,59280.0
Maharashtra,2013,71.96,29.74,6.4,68158.0
Maharashtra,2014,80.05,10.52,8.95,23535.0
Maharashtra,2014,72.12,9.64,7.38,16804.0
Maharashtra,2014,27.94,6.85,5.81,16036.0
Maharashtra,2014,102.81,54.62,29.99,163203.0
Maharashtra,2014,106.58,35.8,33.31,127747.0
Maharashtra,2014,139.7,53.73,73.69,226836.0
Maharashtra,2014,81.33,44.37,33.56,172938.0
Maharashtra,2014,97.3,47.17,37.17,166583.0
Maharashtra,2014,91.89,43.42,37.58,93825.0
Maharashtra,2014,96.52,41.26,43.1,106067.0
Maharashtra,2014,85.98,37.34,32.45,159290.0
Maharashtra,2014,182.7,76.9,74.49,144393.0
Maharashtra,2014,109.75,50.59,32.2,241378.0
Maharashtra,2014,68.33,37.68,20.41,102331.0
Maharashtra,2014,71.36,35.62,18.01,93847.0
Maharashtra,2014,121.18,65.87,37.19,157527.0
Maharashtra,2014,54.06,40.81,16.86,110179.0
Maharashtra,2014,92.76,66.03,27.11,123999.0
Maharashtra,2014,50.65,34.75,13.11,79577.0
Maharashtra,2014,49.76,31.54,19.0,75368.0
Maharashtra,2014,77.19,39.88,22.97,119689.0
Maharashtra,2014,101.6,56.03,45.8,73946.0
Maharashtra,2014,80.06,41.61,17.57,76916.0
Maharashtra,2014,105.98,51.87,9.15,59902.0
Maharashtra,2014,80.04,39.54,11.23,82748.0
Maharashtra,2015,79.88,10.91,7.79,23314.0
Maharashtra,2015,67.47,10.55,7.49,16120.0
Maharashtra,2015,33.9,10.69,7.48,20530.0
Maharashtra,2015,93.27,58.14,27.91,155556.0
Maharashtra,2015,107.91,42.67,38.66,137580.0
Maharashtra,2015,117.32,55.15,70.23,206102.0
Maharashtra,2015,67.6,46.37,26.46,145955.0
Maharashtra,2015,98.15,55.62,32.87,161103.0
Maharashtra,2015,84.11,42.94,29.92,84135.0
Maharashtra,2015,79.53,45.16,34.12,93861.0
Maharashtra,2015,61.07,29.47,21.9,112864.0
Maharashtra,2015,157.92,70.86,56.85,123537.0
Maharashtra,2015,121.08,64.41,30.22,267040.0
Maharashtra,2015,58.91,44.92,17.38,97919.0
Maharashtra,2015,54.42,36.45,14.56,82435.0
Maharashtra,2015,128.01,86.09,26.7,169163.0
Maharashtra,2015,38.92,38.89,10.02,83960.0
Maharashtra,2015,79.04,58.61,15.97,101260.0
Maharashtra,2015,57.25,50.35,15.17,99006.0
Maharashtra,2015,55.63,42.44,18.54,87571.0
Maharashtra,2015,79.55,43.82,19.47,122084.0
Maharashtra,2015,101.24,73.1,34.95,76056.0
Maharashtra,2015,95.71,57.65,16.72,94089.0
Maharashtra,2015,128.44,59.3,6.14,69586.0
Maharashtra,2015,93.87,44.49,10.44,93757.0
Maharashtra,2016,66.91,10.43,7.82,20941.0
Maharashtra,2016,58.98,13.27,8.8,15004.0
Maharashtra,2016,27.18,9.53,6.92,17233.0
Maharashtra,2016,104.16,56.72,26.3,163369.0
Maharashtra,2016,108.99,39.82,33.34,124266.0
Maharashtra,2016,125.92,54.09,70.13,212451.0
Maharashtra,2016,94.62,52.03,30.13,184972.0
Maharashtra,2016,158.77,70.13,49.0,166881.0
Maharashtra,2016,95.26,45.13,32.84,93454.0
Maharashtra,2016,94.26,49.58,43.67,110821.0
Maharashtra,2016,83.94,34.72,24.93,150029.0
Maharashtra,2016,181.3,83.04,75.77,147475.0
Maharashtra,2016,123.7,65.64,35.38,277789.0
Maharashtra,2016,61.96,38.54,16.41,95065.0
Maharashtra,2016,61.93,45.05,22.99,98472.0
Maharashtra,2016,119.21,69.56,34.64,162510.0
Maharashtra,2016,51.71,42.74,12.12,97989.0
Maharashtra,2016,82.58,56.79,19.2,104040.0
Maharashtra,2016,50.26,34.17,10.14,76695.0
Maharashtra,2016,44.4,30.33,14.42,66951.0
Maharashtra,2016,69.47,31.56,19.54,103045.0
Maharashtra,2016,116.59,70.26,39.94,78289.0
Maharashtra,2016,75.83,38.09,14.74,72050.0
Maharashtra,2016,152.66,69.03,10.16,83306.0
Maharashtra,2016,86.01,37.74,7.41,83037.0
Maharashtra,2017,67.33,10.61,8.22,21193.0
Maharashtra,2017,46.91,6.47,6.39,11409.0
Maharashtra,2017,28.16,8.42,6.03,16712.0
Maharashtra,2017,114.88,73.66,39.31,198297.0
Maharashtra,2017,112.46,45.82,42.83,132891.0
Maharashtra,2017,113.96,56.17,87.33,218626.0
Maharashtra,2017,96.98,61.11,38.62,213320.0
Maharashtra,2017,165.4,82.14,58.61,179984.0
Maharashtra,2017,91.65,48.01,37.07,94994.0
Maharashtra,2017,92.25,47.2,41.68,107248.0
Maharashtra,2017,97.69,47.3,36.81,189366.0
Maharashtra,2017,163.59,71.48,70.46,132600.0
Maharashtra,2017,108.97,57.98,33.43,250418.0
Maharashtra,2017,63.84,47.7,20.15,108326.0
Maharashtra,2017,79.62,54.63,27.88,122834.0
Maharashtra,2017,103.91,78.16,41.42,162097.0
Maharashtra,2017,60.5,53.52,20.29,126581.0
Maharashtra,2017,71.81,58.18,20.94,98433.0
Maharashtra,2017,42.37,37.85,13.3,75847.0
Maharashtra,2017,46.76,34.19,17.97,74124.0
Maharashtra,2017,57.0,37.68,21.85,99593.0
Maharashtra,2017,88.36,61.24,47.74,67903.0
Maharashtra,2017,90.69,54.27,19.46,91862.0
Maharashtra,2017,109.52,48.34,5.72,58498.0
Maharashtra,2017,89.28,43.14,10.91,90395.0
Orissa,1966,1.18,0.13,0.02,600.0
Orissa,1966,0.38,0.13,0.04,261.0
Orissa,1966,3.98,0.9,0.36,3562.0
Orissa,1966,0.68,0.3,0.1,432.0
Orissa,1966,9.96,1.4,0.57,4997.0
Orissa,1966,0.24,0.1,0.05,140.0
Orissa,1966,0.46,0.38,0.03,252.0
Orissa,1966,0.81,0.49,0.16,1268.0
Orissa,1966,0.59,0.49,0.12,512.0
Orissa,1966,0.39,0.26,0.13,152.0
Orissa,1966,2.71,0.31,0.22,1421.0
Orissa,1966,3.39,2.21,0.4,4326.0
Orissa,1966,0.25,0.3,0.11,193.0
Orissa,1967,1.49,0.48,0.08,919.0
Orissa,1967,0.7,0.65,0.21,737.0
Orissa,1967,4.94,0.63,0.47,4110.0
Orissa,1967,0.75,0.32,0.23,521.0
Orissa,1967,8.99,2.0,0.69,4917.0
Orissa,1967,0.33,0.28,0.07,251.0
Orissa,1967,0.45,0.44,0.06,276.0
Orissa,1967,0.94,0.7,0.29,1683.0
Orissa,1967,0.73,0.81,0.33,800.0
Orissa,1967,0.59,0.58,0.29,290.0
Orissa,1967,4.03,0.47,0.31,2127.0
Orissa,1967,2.98,2.45,0.65,4397.0
Orissa,1967,0.42,0.57,0.24,357.0
Orissa,1968,-1.0,-1.0,-1.0,954.0
Orissa,1968,-1.0,-1.0,-1.0,1028.0
Orissa,1968,-1.0,-1.0,-1.0,4902.0
Orissa,1968,-1.0,-1.0,-1.0,439.0
Orissa,1968,-1.0,-1.0,-1.0,4140.0
Orissa,1968,-1.0,-1.0,-1.0,147.0
Orissa,1968,-1.0,-1.0,-1.0,108.0
Orissa,1968,-1.0,-1.0,-1.0,954.0
Orissa,1968,-1.0,-1.0,-1.0,345.0
Orissa,1968,-1.0,-1.0,-1.0,146.0
Orissa,1968,-1.0,-1.0,-1.0,2743.0
Orissa,1968,-1.0,-1.0,-1.0,7917.0
Orissa,1968,-1.0,-1.0,-1.0,201.0
Orissa,1969,-1.0,-1.0,-1.0,440.0
Orissa,1969,-1.0,-1.0,-1.0,1014.0
Orissa,1969,-1.0,-1.0,-1.0,5426.0
Orissa,1969,-1.0,-1.0,-1.0,446.0
Orissa,1969,-1.0,-1.0,-1.0,4744.0
Orissa,1969,-1.0,-1.0,-1.0,14.0
Orissa,1969,-1.0,-1.0,-1.0,163.0
Orissa,1969,-1.0,-1.0,-1.0,571.0
Orissa,1969,-1.0,-1.0,-1.0,99.0
Orissa,1969,-1.0,-1.0,-1.0,97.0
Orissa,1969,-1.0,-1.0,-1.0,2747.0
Orissa,1969,-1.0,-1.0,-1.0,4882.0
Orissa,1969,-1.0,-1.0,-1.0,126.0
Orissa,1970,-1.0,-1.0,-1.0,1075.0
Orissa,1970,-1.0,-1.0,-1.0,1131.0
Orissa,1970,-1.0,-1.0,-1.0,5849.0
Orissa,1970,-1.0,-1.0,-1.0,460.0
Orissa,1970,-1.0,-1.0,-1.0,4194.0
Orissa,1970,-1.0,-1.0,-1.0,252.0
Orissa,1970,-1.0,-1.0,-1.0,202.0
Orissa,1970,-1.0,-1.0,-1.0,1281.0
Orissa,1970,-1.0,-1.0,-1.0,352.0
Orissa,1970,-1.0,-1.0,-1.0,133.0
Orissa,1970,-1.0,-1.0,-1.0,2665.0
Orissa,1970,-1.0,-1.0,-1.0,9916.0
Orissa,1970,-1.0,-1.0,-1.0,404.0
Orissa,1971,-1.0,-1.0,-1.0,2504.0
Orissa,1971,-1.0,-1.0,-1.0,358.0
Orissa,1971,-1.0,-1.0,-1.0,11969.0
Orissa,1971,-1.0,-1.0,-1.0,870.0
Orissa,1971,-1.0,-1.0,-1.0,14063.0
Orissa,1971,-1.0,-1.0,-1.0,236.0
Orissa,1971,-1.0,-1.0,-1.0,365.0
Orissa,1971,-1.0,-1.0,-1.0,1229.0
Orissa,1971,-1.0,-1.0,-1.0,862.0
Orissa,1971,-1.0,-1.0,-1.0,331.0
Orissa,1971,-1.0,-1.0,-1.0,3595.0
Orissa,1971,-1.0,-1.0,-1.0,13123.0
Orissa,1971,-1.0,-1.0,-1.0,314.0
Orissa,1972,3.99,0.74,0.64,2229.0
Orissa,1972,3.83,1.58,0.84,2412.0
Orissa,1972,14.43,3.61,3.25,15045.0
Orissa,1972,1.36,0.46,0.34,862.0
Orissa,1972,18.39,1.91,1.18,9539.0
Orissa,1972,0.76,0.22,0.15,492.0
Orissa,1972,6.54,1.41,1.02,2162.0
Orissa,1972,0.35,0.22,0.12,498.0
Orissa,1972,1.54,0.69,0.35,1025.0
Orissa,1972,1.05,0.47,0.33,338.0
Orissa,1972,6.59,0.76,0.92,3872.0
Orissa,1972,21.26,6.95,2.09,17245.0
Orissa,1972,1.24,0.84,0.37,628.0
Orissa,1973,5.01,1.38,1.05,3371.0
Orissa,1973,5.24,2.69,1.78,3904.0
Orissa,1973,13.07,2.77,2.29,12884.0
Orissa,1973,3.87,1.94,1.26,2937.0
Orissa,1973,17.17,2.53,1.99,10415.0
Orissa,1973,0.89,0.31,0.18,620.0
Orissa,1973,1.42,1.48,0.87,1118.0
Orissa,1973,3.59,0.9,0.64,3814.0
Orissa,1973,2.51,0.97,0.66,1658.0
Orissa,1973,2.29,0.82,0.26,590.0
Orissa,1973,7.59,1.41,1.63,4741.0
Orissa,1973,16.54,5.2,1.8,15988.0
Orissa,1973,1.75,1.09,0.39,1028.0
Orissa,1974,4.13,1.06,0.81,2500.0
Orissa,1974,3.67,2.09,1.15,2553.0
Orissa,1974,7.81,1.82,1.75,7909.0
Orissa,1974,4.13,3.1,1.61,3809.0
Orissa,1974,15.83,1.95,1.82,9541.0
Orissa,1974,1.15,0.5,0.22,822.0
Orissa,1974,1.08,0.63,0.28,539.0
Orissa,1974,1.96,0.28,0.19,1898.0
Orissa,1974,1.74,0.86,0.65,1311.0
Orissa,1974,2.36,0.75,0.48,588.0
Orissa,1974,9.82,1.84,1.66,5579.0
Orissa,1974,12.06,3.87,1.51,10165.0
Orissa,1974,0.3,0.81,0.78,487.0
Orissa,1975,7.8,1.69,2.16,5101.0
Orissa,1975,5.85,2.53,1.53,3946.0
Orissa,1975,10.21,1.6,1.65,9919.0
Orissa,1975,2.09,0.93,0.56,1593.0
Orissa,1975,16.65,1.69,1.11,9611.0
Orissa,1975,0.54,0.15,0.11,399.0
Orissa,1975,0.91,0.5,0.24,480.0
Orissa,1975,2.13,0.53,0.35,2464.0
Orissa,1975,1.11,0.43,0.23,762.0
Orissa,1975,1.26,0.58,0.59,479.0
Orissa,1975,7.41,0.88,1.04,4172.0
Orissa,1975,11.96,4.75,1.47,11508.0
Orissa,1975,2.34,1.74,0.73,1418.0
Orissa,1976,6.97,1.72,2.01,4516.0
Orissa,1976,5.42,2.03,1.03,3367.0
Orissa,1976,14.63,3.16,3.07,14520.0
Orissa,1976,3.64,0.94,0.73,2170.0
Orissa,1976,18.57,1.54,0.98,10057.0
Orissa,1976,0.54,0.13,0.1,358.0
Orissa,1976,1.14,0.81,0.29,598.0
Orissa,1976,1.89,0.4,0.43,2259.0
Orissa,1976,2.46,0.97,0.53,1489.0
Orissa,1976,1.08,0.31,0.3,346.0
Orissa,1976,12.16,1.43,1.66,6970.0
Orissa,1976,14.54,6.54,1.86,13560.0
Orissa,1976,3.01,2.01,1.01,1726.0
Orissa,1977,8.51,2.65,2.09,5591.0
Orissa,1977,5.3,2.64,1.15,3674.0
Orissa,1977,15.11,4.68,3.32,16415.0
Orissa,1977,3.22,0.87,0.81,2011.0
Orissa,1977,26.45,2.01,1.04,14220.0
Orissa,1977,0.43,0.2,0.1,349.0
Orissa,1977,2.09,1.42,0.64,1171.0
Orissa,1977,1.98,0.47,0.5,2491.0
Orissa,1977,1.44,0.79,0.37,1094.0
Orissa,1977,2.36,0.54,0.3,674.0
Orissa,1977,9.31,1.98,1.53,5936.0
Orissa,1977,11.26,5.02,1.51,10477.0
Orissa,1977,1.32,0.72,0.39,701.0
Orissa,1978,9.6,2.71,2.48,6275.0
Orissa,1978,8.21,4.33,1.73,5767.0
Orissa,1978,14.82,3.38,3.47,15281.0
Orissa,1978,4.31,1.31,0.78,2516.0
Orissa,1978,21.18,1.31,0.71,11624.0
Orissa,1978,0.45,0.17,0.14,372.0
Orissa,1978,1.67,0.87,0.36,852.0
Orissa,1978,1.71,0.45,0.34,2150.0
Orissa,1978,2.41,1.65,0.53,1968.0
Orissa,1978,2.73,1.21,0.72,1049.0
Orissa,1978,12.48,1.86,1.85,7544.0
Orissa,1978,14.35,6.82,2.05,14441.0
Orissa,1978,3.1,1.81,0.89,1682.0
Orissa,1979,8.08,2.36,1.84,5295.0
Orissa,1979,7.26,3.7,1.35,4889.0
Orissa,1979,15.31,3.74,2.8,14244.0
Orissa,1979,3.11,0.66,0.57,1778.0
Orissa,1979,2.92,2.0,1.4,3006.0
Orissa,1979,0.5,0.19,0.18,434.0
Orissa,1979,1.81,1.18,0.35,964.0
Orissa,1979,2.4,0.76,0.47,3026.0
Orissa,1979,2.14,1.51,0.51,1823.0
Orissa,1979,2.16,0.89,0.46,779.0
Orissa,1979,10.13,1.19,1.16,5854.0
Orissa,1979,13.85,7.08,2.62,13871.0
Orissa,1979,2.86,1.72,0.75,1413.0
Orissa,1980,8.01,2.41,1.48,5186.0
Orissa,1980,7.3,3.48,1.3,5050.0
Orissa,1980,16.14,3.91,3.29,16274.0
Orissa,1980,3.21,1.07,0.68,1980.0
Orissa,1980,20.16,1.62,0.92,11351.0
Orissa,1980,0.49,0.17,0.15,411.0
Orissa,1980,1.86,1.38,0.51,1073.0
Orissa,1980,3.02,0.65,0.55,3641.0
Orissa,1980,2.19,1.51,0.61,1797.0
Orissa,1980,2.15,1.17,0.68,923.0
Orissa,1980,13.39,2.51,2.19,8632.0
Orissa,1980,16.52,8.95,3.34,17915.0
Orissa,1980,3.88,2.5,1.39,2130.0
Orissa,1981,8.16,2.56,1.25,5388.0
Orissa,1981,6.29,3.56,1.43,5189.0
Orissa,1981,15.5,4.47,3.59,16136.0
Orissa,1981,3.29,1.12,0.72,2180.0
Orissa,1981,23.49,2.0,1.05,12896.0
Orissa,1981,0.86,0.47,0.38,991.0
Orissa,1981,1.74,1.31,0.58,1057.0
Orissa,1981,2.47,0.7,0.46,2833.0
Orissa,1981,2.2,1.47,0.67,1872.0
Orissa,1981,1.88,0.92,0.62,820.0
Orissa,1981,13.55,2.67,2.87,9027.0
Orissa,1981,19.45,10.43,3.87,21265.0
Orissa,1981,3.89,2.44,1.4,2343.0
Orissa,1982,8.24,2.72,1.54,5396.0
Orissa,1982,6.41,3.5,1.72,4619.0
Orissa,1982,16.99,4.78,4.25,15709.0
Orissa,1982,4.38,1.64,0.86,2771.0
Orissa,1982,30.83,3.66,2.16,17337.0
Orissa,1982,0.67,0.32,0.29,734.0
Orissa,1982,1.97,1.46,0.68,1244.0
Orissa,1982,2.88,1.08,0.62,3598.0
Orissa,1982,2.13,1.29,0.63,1740.0
Orissa,1982,1.86,0.89,0.7,796.0
Orissa,1982,15.72,2.72,2.78,9739.0
Orissa,1982,17.1,9.32,3.21,17931.0
Orissa,1982,6.68,4.24,2.73,4053.0
Orissa,1983,9.07,2.82,1.69,6110.0
Orissa,1983,6.37,3.64,1.65,5459.0
Orissa,1983,13.68,4.1,3.63,14342.0
Orissa,1983,4.82,2.53,1.1,3818.0
Orissa,1983,27.81,3.95,1.45,15942.0
Orissa,1983,0.7,0.32,0.3,773.0
Orissa,1983,3.13,1.79,0.88,1836.0
Orissa,1983,3.24,1.0,0.64,3745.0
Orissa,1983,2.85,1.79,0.95,2431.0
Orissa,1983,2.19,1.09,0.82,1017.0
Orissa,1983,17.31,3.41,3.45,11237.0
Orissa,1983,7.61,17.72,8.28,22152.0
Orissa,1983,6.72,4.41,2.7,4150.0
Orissa,1984,10.98,4.14,2.79,8044.0
Orissa,1984,6.57,3.93,1.82,5741.0
Orissa,1984,15.88,4.48,3.91,16210.0
Orissa,1984,5.18,2.1,1.22,3776.0
Orissa,1984,29.36,5.88,2.41,17656.0
Orissa,1984,0.73,0.42,0.3,852.0
Orissa,1984,4.13,3.22,0.84,2595.0
Orissa,1984,4.25,1.26,0.81,4854.0
Orissa,1984,3.35,2.32,1.16,2974.0
Orissa,1984,2.52,1.03,0.61,1032.0
Orissa,1984,16.65,3.42,3.08,10764.0
Orissa,1984,28.07,15.91,8.76,35338.0
Orissa,1984,6.73,4.2,2.52,4036.0
Orissa,1985,13.71,4.95,3.15,9878.0
Orissa,1985,9.17,5.03,2.83,7937.0
Orissa,1985,15.89,4.26,3.81,16313.0
Orissa,1985,6.57,2.23,1.21,4580.0
Orissa,1985,38.79,7.58,3.54,23958.0
Orissa,1985,1.2,0.6,0.34,1262.0
Orissa,1985,5.61,2.77,1.44,3113.0
Orissa,1985,5.24,1.67,1.03,6105.0
Orissa,1985,4.21,2.29,1.1,3297.0
Orissa,1985,2.96,1.13,0.75,1201.0
Orissa,1985,23.8,5.49,4.38,15553.0
Orissa,1985,32.77,20.44,10.8,42307.0
Orissa,1985,8.07,4.96,3.4,5012.0
Orissa,1986,13.53,8.16,6.68,12680.0
Orissa,1986,7.05,3.86,2.2,6121.0
Orissa,1986,14.78,4.97,4.29,21291.0
Orissa,1986,7.21,2.56,1.58,5153.0
Orissa,1986,31.45,5.26,2.93,19028.0
Orissa,1986,1.5,0.57,0.4,1392.0
Orissa,1986,5.12,3.24,1.6,3059.0
Orissa,1986,6.41,2.64,1.7,8168.0
Orissa,1986,4.7,2.91,1.56,3944.0
Orissa,1986,3.92,1.03,0.84,1437.0
Orissa,1986,25.23,7.0,5.52,17554.0
Orissa,1986,35.54,21.93,11.16,44883.0
Orissa,1986,8.65,6.28,4.08,5799.0
Orissa,1987,17.95,6.18,4.57,12084.0
Orissa,1987,8.09,4.82,2.45,6774.0
Orissa,1987,18.45,7.14,6.25,21372.0
Orissa,1987,6.85,3.68,1.88,4823.0
Orissa,1987,29.42,5.16,3.28,16653.0
Orissa,1987,2.1,1.19,0.61,1965.0
Orissa,1987,5.1,3.38,1.16,2768.0
Orissa,1987,5.32,1.72,1.36,6233.0
Orissa,1987,4.47,2.99,1.16,3705.0
Orissa,1987,3.23,1.56,1.04,1261.0
Orissa,1987,29.82,10.08,8.1,21984.0
Orissa,1987,35.61,22.78,11.94,46421.0
Orissa,1987,8.89,5.97,4.11,5578.0
Orissa,1988,27.1,8.64,6.66,19164.0
Orissa,1988,15.36,9.47,4.44,13669.0
Orissa,1988,29.51,11.86,9.73,34391.0
Orissa,1988,11.3,5.3,2.71,8769.0
Orissa,1988,45.67,11.86,6.15,30564.0
Orissa,1988,3.18,1.6,0.77,3129.0
